Username;Location;Nb_comments;Nb_likes;Note;Date_publication;Title;Date_experience
leslie f;bristol, pennsylvanie;56;20;50;06/2018;grand wonder of the world;05/2018
pictureseer;chesham, royaume uni;200;79;40;06/2018;quite large;05/2018
donnam25;adelaide, australie;78;32;50;06/2018;wonderful full day of sightseeing;06/2018
ivy j;chennai, inde;7;12;50;06/2018;exhilarating views and great walk;05/2018
sg7676;bethesda, maryland;27;38;40;06/2018;worth visiting of course but some things to know;06/2018
thaparraman;new delhi, inde;71;15;50;06/2018;a grand experience at the grand canyon;05/2018
rachl143;houston, texas;140;43;50;06/2018;bucket list;05/2018
anoopputhanveetil;perintalmanna, inde;18;2;50;06/2018;a wonder worth visiting;06/2018
terry l;auckland centre, nouvelle zelande;110;33;50;06/2018;worth the trip.;05/2018
susan b;royaume uni;320;82;50;06/2018;natural wonder;06/2018
tereza k;ostrava, republique tcheque;224;117;50;06/2018;the best of the usa;05/2018
chakravortyprabi2018;new delhi, inde;4;0;50;06/2018;grand canyon;06/2018
robert b;plattsmouth, nebraska;216;33;50;06/2018;two days to see;06/2018
dianegtngirl;nashville, tennessee;48;52;50;06/2018;simply amazing;06/2018
boliskmail;crystal lake, illinois;10;15;40;06/2018;not what i expected. . .and yet what i expected;06/2018
johanna v;tampere, finlande;24;2;50;06/2018;amazing place;06/2018
vesnastepanovic;des moines, iowa;8;9;50;06/2018;grand canyon national park;06/2018
carlkhawaiinei;san jose, californie;98;40;50;06/2018;simply breathtaking;05/2018
04beau99;virginie;138;56;50;06/2018;another great visit;05/2018
khmead3;grand rapids, michigan;138;39;50;06/2018;extremely beautiful;06/2018
charlie v;santa clarita, californie;335;158;50;06/2018;seeing is believing;05/2018
kim s;port moody, canada;12;14;50;06/2018;fantastic;06/2018
gretchen121;issaquah;12;3;50;06/2018;wow;06/2018
402randyt;fort worth, texas;34;31;50;06/2018;majestic view;01/2018
lmmarley;indianapolis, indiana;25;5;50;06/2018;amazing every time;06/2018
pennythomas13;chandler, arizona, united states;86;26;50;06/2018;amazing views;06/2018
brandeinmizzou;mission hills, kansas;42;28;50;06/2018;amazing views and memories;06/2018
bnlslc;salt lake city;54;22;50;06/2018;been too long;06/2018
1ming;singapour, singapour;284;94;50;06/2018;truly amazing;05/2018
rahymapadron;los angeles, californie;46;11;50;06/2018;sunset trip;06/2018
shaeshaekw;denver, colorado;24;7;50;06/2018;wow;06/2018
1811027denise;auckland, nouvelle zelande;20;40;50;06/2018;amazing. wow.;06/2018
chuck a;denver, colorado;72;15;50;06/2018;great views;06/2018
indijones47;portland, maine;215;35;50;06/2018;wow;06/2018
ragenamelung;ironton, missouri;80;8;50;06/2018;beautiful;06/2018
877charles;mexico, mexique;29;27;50;06/2018;fantastic views and sight seeing for couples;06/2018
hotelinspectorsussex;west sussex, royaume uni;212;145;50;06/2018;jaw dropping â€“ totally speechless;05/2018
treys201;nevada, missouri;37;9;50;06/2018;breath taking but go early...;06/2018
northlakes4270;glass house mountains, australie;15;4;40;06/2018;beautiful;06/2018
thebuick;moore, oklahoma;138;146;50;06/2018;first visit omg;06/2018
2dalias;austin, texas;13;6;10;06/2018;broken dream;06/2018
jillianjh;jonesboro, arkansas;466;197;50;06/2018;it s the grandest of all;05/2018
brbe001;fenton;290;96;50;06/2018;bucket list of the vacation;05/2018
milliem485;santa fe, nouveau mexique;7;21;50;06/2018;grandeur with a family feel;06/2018
millerstime;state college, pennsylvanie;57;7;50;06/2018;amazing, every time.;06/2018
relevart2;california;49;73;50;06/2018;hike the rim trail;06/2018
ksgn;beaverton, oregon;54;16;50;06/2018;don t miss but be prepared;06/2018
deb4life;bakersfield, californie;254;54;40;06/2018;perfect timing (for me);05/2018
worldtraveler760686;calexico, californie;157;165;50;06/2018;south rim;05/2018
lverdouw;saint peters, missouri;216;31;50;06/2018;absolutely stunning;06/2018
pam c;muscle shoals, alabama;36;21;50;06/2018;grand;06/2018
berns;st. albert;131;73;40;06/2018;a bucket list place;06/2018
truth_police;bodmin, royaume uni;34;18;50;06/2018;a must see;06/2018
gary w;richmond, australie;446;170;40;06/2018;nice walk;06/2018
dov b;white plains, etat de new york;60;21;50;06/2018;always amazing;06/2018
linda m;avon lake, ohio;35;25;30;06/2018;traffic was horrific;06/2018
dish1111;dallas, texas;99;26;50;06/2018;a must see;06/2018
skjcarll2;millville, new jersey;3;1;50;06/2018;pink jeep tour;04/2018
varetiredaf;albuquerque, nouveau mexique;97;69;50;06/2018;wow;06/2018
1timlyn;texarkana, texas;25;7;50;06/2018;breathtaking views;05/2018
jimmyjackk;san marcos, californie;1736;20131;50;06/2018;beautiful;06/2018
e6098gtjohnb;liverpool, royaume uni;12;5;20;06/2018;eagle point;06/2018
bbngoc;toronto, canada;31;7;50;06/2018;spectacular scenery;05/2018
esami19;los angeles, californie;53;7;50;06/2018;spectacular;03/2018
allisonmarie001;langley, canada;19;6;50;06/2018;absolutely breathtaking;04/2018
barbaragwen270;sebastian, floride;1081;678;50;06/2018;the grand daddy of all the parks;05/2018
raquelcostaleite;porto, portugal;81;26;50;06/2018;magic;05/2018
willandkate_11;roseburg, oregon;122;82;40;06/2018;way too many people, may 24th;05/2018
520mharrison;north little rock, arkansas;6;0;50;06/2018;beautiful;06/2018
guitardude9587;dallas, texas;146;44;50;06/2018;simply amazing;05/2018
anthony p;lexington, caroline du sud;285;151;50;06/2018;unbelievable;05/2018
nancy k;chicago, illinois;86;29;50;06/2018;walk along the south rim path from bright angel lodge to the main center;05/2018
amalco2;columbia, maryland;101;35;50;06/2018;great experience;05/2018
kathcruz;virginie;7;3;50;06/2018;surreal views;05/2018
stovers1;ohio;5;6;50;06/2018;on our way to vegas...stop at grand canyon;05/2018
diane h;minneapolis, minnesota;3;2;50;06/2018;canyon explorations (canx) is amazing trip;05/2018
peter r;buderim, australie;1959;556;50;06/2018;fabulous views to be had;05/2018
jainmanojkumar70;hong kong, chine;30;57;50;06/2018;grand canyon trip;06/2018
mssftnss;newburgh, etat de new york;157;72;50;06/2018;love, love, love;05/2018
annacc7827rc;oak hill, virginie occidentale;113;18;50;06/2018;out west way out west.;06/2018
aurelierelon;hyeres, france;214;86;50;06/2018;breath taking, beautiful, amazing a must see ;04/2018
nofranchisesallowed;ashburn, virginie;153;76;50;06/2018;an american treasure, and a world gem;05/2018
newgrandma01;mid south;104;38;50;05/2018;it brough tears to my eyes;05/2018
sarah2009ireland;melbourne, australie;171;83;40;05/2018;awe inspiring;05/2018
holwal75;ellenton, floride;32;48;50;05/2018;mules were amazing;05/2018
steve n;new hartford, connecticut;144;54;50;05/2018;the most incredible natural wonder i have ever seen;05/2018
danny181090;northwich, royaume uni;51;10;50;05/2018;incredible;05/2018
n8turel0ver;san francisco, californie;63;46;30;05/2018;i can check it off my list;04/2018
t9128swjohnm;fairhope, alabama;103;43;50;05/2018;fabulous;05/2018
schmitty86;langhorne, pennsylvanie;111;93;50;05/2018;just beautiful;05/2018
mrdoody06;lossiemouth, royaume uni;228;97;50;05/2018;a must see;05/2018
arlettac;fairfield, californie;823;275;50;05/2018;nothing like it.;05/2018
jmvbam;stony brook, etat de new york;43;30;50;05/2018;breathtaking views;05/2018
twinkleshiningstar;macon, georgie;119;48;50;05/2018;just beautiful;05/2018
maryann0129;staten island, etat de new york;71;17;50;05/2018;breathtakingly beautiful;05/2018
333marymerri;saint louis, missouri;54;59;50;05/2018;south rim drive;05/2018
p p;chapel hill, caroline du nord;16;6;50;05/2018;cross country travel;05/2018
ronachava;new york, etat de new york;28;32;50;05/2018;it s grand;05/2018
jeffku7562yo;warner robins, georgie;17;4;50;05/2018;beautiful;05/2018
jlws2004;tampa, floride;148;98;50;05/2018;wonderful;05/2018
gissella g;riyadh, arabie saoudite;39;6;50;05/2018;spectacular;05/2018
gittamm;phoenix, arizona;43;16;50;05/2018;must see in life;04/2018
smittychas;north charleston, caroline du sud;101;16;50;05/2018;spectacular;05/2018
p2289jnjohnh;washington, district de columbia;3;0;30;05/2018;beautiful but too crowded;05/2018
viggenboy;ipswich, royaume uni;400;131;50;05/2018;simply awesome;04/2018
rvtravelphotography;salcha, alaska;342;151;50;05/2018;bucket list item   grand canyon from the south rim;05/2018
stu s;new york, etat de new york;28;6;50;05/2018;south rim of grand canyon;05/2018
garthm601;oakville, canada;337;153;50;05/2018;take you camera;05/2018
traveling2duo;dallas, texas;28;3;50;05/2018;incredible;05/2018
ufpagator;jupiter, floride;372;138;50;05/2018;great place to visit;04/2018
natparkgeek;pittsburgh, pennsylvanie;76;54;50;05/2018;i ve been here three times i love it so much;03/2018
maureen c;glasgow, royaume uni;128;115;50;05/2018;fantastic scenery;05/2018
kymom99;wilder, kentucky;97;46;50;05/2018;beautiful;05/2018
rebecca r;medaryville, indiana;73;11;50;05/2018;great outdoors experience;03/2018
lsugirl68;baton rouge, louisiane;15;4;50;05/2018;amazingly beautiful;05/2018
debbie w;dunnellon, floride;68;20;50;05/2018;awesome sites;05/2018
janenevill;heswall, royaume uni;94;79;50;05/2018;amazing amazing amazing;05/2018
w3154lbpablom;showlow, arizona;4;0;50;05/2018;alls well that ends well;05/2018
studio9;las vegas, nv;101;66;50;05/2018;definitely a spiritual experience;05/2018
knp_7;albany, etat de new york;40;38;50;05/2018;amazing place;05/2018
marc b;shell beach, californie;451;144;40;05/2018;see it once.;05/2018
mr_nobody_1979;cracovie, pologne;2257;574;50;05/2018;highlight of western states;04/2018
690keithr;londres, royaume uni;86;52;50;05/2018;very grand ;05/2018
573diannav;godfrey, illinois;164;42;50;05/2018;most beautiful canyon in the world;05/2018
captain j;san francisco, californie;228;131;50;05/2018;mind blowing number 1 place in the world for me;05/2018
lollyslook;new york, etat de new york;4766;14694;50;05/2018;grand canyon;05/2018
thethreetravellers;southampton, royaume uni;25;13;50;05/2018;wow;05/2018
windygnf;sarasota, florida;131;103;50;05/2018;awesome;05/2018
onewaymn;pineville, louisiane;284;64;50;05/2018;god s amazing creation;05/2018
lovey13;columbus, ohio;72;19;50;05/2018;worth it;05/2018
kathys907;grand junction, colorado, united states;262;122;50;05/2018;it was gray, foggy, cold, and snowing...but at least it was windy;05/2018
roamermb;washington, district de columbia;146;42;50;05/2018;awe inspiring and accessible;04/2018
fareenagilani;plano, texas;1;1;50;05/2018;great place;01/2018
yetistuff;jacksonville, floride;229;106;50;05/2018;i love this hole;05/2018
kathy c;reading, pennsylvanie;134;52;50;05/2018;pictures can t do it justice;05/2018
pdxworldtravler;beaverton, oregon;188;88;50;05/2018;you must come, but shoulder season is best for crowds;05/2018
rick c;conway, arkansas;126;53;50;05/2018;what a awesome sight;05/2018
buffylane;long valley, new jersey;346;72;50;05/2018;overwhelming;05/2018
tribs_tribdino;san pablo, laguna, philippines;163;102;40;05/2018;don t miss out;04/2018
anita1946;glasgow, royaume uni;63;38;50;05/2018;what a wow experience;05/2018
tarab0997;toronto, canada;159;35;50;05/2018;wow;04/2018
jeannecass;salem, oregon;292;118;50;05/2018;totally amazing, make sure you have a whole day;05/2018
smcdaniel;ariton, alabama;335;97;40;05/2018;everyone should see it;05/2018
jarredromeoo;anchorage, alaska;28;8;50;05/2018;unbelievably amazing and overwhelming;05/2018
emilykf97;keller, texas;76;15;50;05/2018;never ceases to amaze;05/2018
ejforter;dallas, texas;15;7;50;05/2018;beautiful;05/2018
jessclaire76;bethlehem, pennsylvanie;93;29;50;05/2018;awesome;05/2018
leah g;wichita, kansas;2;0;50;05/2018;amazing;05/2018
pinaalb;sundance, wyoming;9;7;50;05/2018;great place to go to;05/2018
lenne k;new albany, indiana;152;39;50;05/2018;breathtaking;04/2018
kennebunk_larrymaine;maine;131;78;50;05/2018;i just can t believe the critical reviews. what is wrong with people;05/2018
michellemp9802gx;pensacola, floride;13;3;50;05/2018;gorgeous and easy trail;05/2018
andrea m;belfast, royaume uni;603;225;50;05/2018;beyond amazing;04/2018
kcgypsyexplorer;crawfordville, floride;891;229;50;05/2018;can t wait to go back;05/2018
bettie w;forest, virginie;129;48;50;05/2018;seechless in wonder;04/2018
paulky4291ka;whitley bay, royaume uni;127;84;50;05/2018;mind blowingly massive;05/2018
gayle s;abilene, texas;3;1;50;05/2018;it s the grand canyon;05/2018
gzhao6;chicago, illinois;3;3;50;05/2018;vegas to grand canyon south rim;04/2018
gabriel a;ploiesti, roumanie;786;350;50;05/2018;a wonder of the world;03/2018
didjjetta;brisbane, australie;30;10;50;05/2018;part of a hiking tour;05/2018
joergstravel;shanghai, chine;312;164;50;05/2018;just stunning ;05/2018
de outsider;detroit, michigan;248;111;50;05/2018;may was cold and windy;05/2018
signet o;tolland;5;4;50;05/2018;gorgeous views, lovely trails   so much to see;05/2018
gentlesol;syracuse, etat de new york;41;23;50;05/2018;awe inspiring   enjoy the wildlife on the road to the park;03/2018
adolores;lafayette, indiana;1285;372;50;05/2018;amazing scenery;04/2018
angela w;indianapolis, indiana;41;21;50;05/2018;a must see, worth the trip;03/2018
martygood;san diego, californie;241;146;50;05/2018;amazing walk;05/2018
beverly w;bryan, texas;125;23;50;05/2018;unbelievable views;05/2018
sej60;newton, massachusetts;407;141;50;05/2018;outstanding grand canyon tour;04/2018
troutslayer88;dowagiac, michigan;42;34;50;05/2018;grand;05/2018
977paulig;warrenville, illinois;76;26;50;05/2018;magnificent view;05/2018
dianegf5804ln;big bear lake, californie;62;8;50;05/2018;you do not have to be in tip top shape to have a fantastic time here;04/2018
stefann17;atlanta, georgie;157;50;50;05/2018;breath taking;02/2018
assyster;concord, new hampshire;222;56;50;05/2018;spectacular is an understatement;05/2018
vettman608;hattiesburg, ms;53;40;40;05/2018;on and off buses;04/2018
johnp5556;eldersburg, maryland;43;19;50;05/2018;all canyon views are breath taking;04/2018
darrel b;new cumberland, pennsylvanie;156;77;50;05/2018;spectacular;05/2018
kathycgb;green bay, wisconsin;20;26;50;05/2018;awesome;04/2018
becky k;killen, alabama;63;34;50;05/2018;loved the grand canyon south rim;04/2018
danielle0828;memphis, tennessee;11;0;50;05/2018;just beautiful;05/2018
veritas2578;valparaiso, indiana;81;23;50;05/2018;spectacular;04/2018
c_william_l;massachusetts;30;13;40;05/2018;great views, but crowded;04/2018
warings;pittsboro, caroline du nord;148;99;50;05/2018;tips;04/2018
gerard m;los angeles, californie;120;63;50;05/2018;spectacular, of course.;04/2018
christopher l;scarborough, maine;218;60;50;05/2018;amazing;04/2018
yessyhara;venise, floride;802;305;50;05/2018;day trip with rv, motorcycle, and shuttles.;04/2018
moonmel;independence, kentucky;107;28;50;05/2018;incredible views;04/2018
shiniesthalo;holmen, wisconsin;108;53;50;05/2018;beautiful site to see;04/2018
thomas b;delafield, wisconsin;330;71;50;05/2018;canyon trip;04/2018
sirah2013;peterborough, royaume uni;256;151;50;05/2018;just grand;05/2018
michellera131;naples, floride;123;51;50;05/2018;another check off the bucket list;05/2018
wildlifewatcher64;wheat ridge, colorado;51;12;50;05/2018;beautiful views awe inspiring vistas;04/2018
revrick33;leesville, caroline du sud;272;70;50;05/2018;top item of bucket list is done. please please go here;05/2018
charla h;tombstone, arizona;13;11;50;05/2018;the rim trail is not level;04/2018
jbia;des moines, iowa;13;5;50;05/2018;amazing view;04/2018
netdefender77;poughquag, etat de new york;117;62;50;05/2018;wonderful views;03/2018
stan f;lecanto, floride;368;173;40;05/2018;fantastic view;05/2018
kathyp578;palm desert, californie;140;43;50;05/2018;first time visitor and i m blown away it s the grand canyon;04/2018
sherry p;west linn, oregon;446;268;50;04/2018;one of the most popular national parks in the national park system...;04/2018
scissorkickers;fort collins, colorado;349;105;50;04/2018;crowds and more crowds;04/2018
scenic3240;washington, district de columbia;9;22;50;04/2018;populated but worth checking out;04/2018
joel1986;decatur, illinois;19;18;50;04/2018;majestic;04/2018
pam105;new jersey;57;44;50;04/2018;bucket list satisfaction;04/2018
jonyjr50;tabernacle, new jersey;41;10;50;04/2018;awesome place;04/2018
robert j;lake jackson, united states;210;109;50;04/2018;arrived in an april snowstorm;04/2018
